Id,SalePrice
1571,120749.40806966857
1572,146350.56430870993
1573,244325.61768074613
1574,144267.7234706881
1575,219551.99910869845
1576,220507.694920772
1577,207883.75908904546
1578,135121.50130398106
1579,145740.95362913422
1580,207355.61935739382
1581,138786.99580200133
1582,119299.87934880261
1583,305426.6064455407
1584,241893.10132208583
1585,151064.80155343097
1586,34705.22891314933
1587,91360.60465942184
1588,141244.5893792
1589,95852.2616850643
1590,150589.60649395315
1591,78794.65266530169
1592,127630.51874234458
1593,111416.96083418676
1594,128614.28866148042
1595,121410.64027032186
1596,234966.6312963392
1597,189953.31177739496
1598,190839.37719873153
1599,199759.62932491652
1600,203189.39683322655
1601,3314.957375092199
1602,130887.140195566
1603,64394.553857584484
1604,256635.78656903887
1605,254938.81211574865
1606,167172.2271059174
1607,243936.22077287198
1608,220576.62047367496
1609,202324.4035041784
1610,143615.41958912578
1611,153004.54688094533
1612,192004.4076617593
1613,182684.37685555825
1614,115934.77699596318
1615,77199.68743964983
1616,77199.68743964983
1617,91976.51819574251
1618,123602.95874650171
1619,123703.81660010177
1620,205832.80995600251
1621,148712.9486706236
1622,130843.39144554222
1623,261093.19213416195
1624,210085.2728701469
1625,126444.25861669565
1626,183806.89254492917
1627,186216.9464369982
1628,272251.5554564805
1629,182103.67615977814
1630,336668.41548857535
1631,233989.48785130936
1632,256386.41691484326
1633,167351.91048745927
1634,187731.14406255726
1635,166529.97952477867
1636,167682.2640487228
1637,184794.55024940358
1638,216360.71628938266
1639,202884.6318719501
1640,263531.49217810575
1641,200156.82504993514
1642,227867.9143083163
1643,247148.95426698425
1644,239901.56389277824
1645,184003.40747123165
1646,152388.71370931668
1647,175608.99711053865
1648,147654.84479288524
1649,128656.05212458759
1650,104488.2122908514
1651,117583.76097614644
1652,116180.34873864986
1653,116626.56110730465
1654,161295.52290912927
1655,159457.21826418862
1656,158797.56690021162
1657,162650.4099519495
1658,159475.0104216216
1659,144687.07320884778
1660,152667.75707409088
1661,346698.1970241864
1662,341753.2832690403
1663,331631.0534935086
1664,404409.7535589123
1665,300721.95291037695
1666,290910.7169357254
1667,309720.4893651162
1668,305697.83042786596
1669,271957.3909894333
1670,307486.888717734
1671,255170.45359624433
1672,370553.772098813
1673,276591.71621830505
1674,271384.68069851724
1675,195193.9697993847
1676,196561.7245571909
1677,213229.27753293398
1678,394942.9570326682
1679,319948.5416725869
1680,306919.38872072403
1681,259048.3191979418
1682,271896.66137661994
1683,214773.77982969675
1684,186834.12467704643
1685,173287.62435329566
1686,194388.58952997113
1687,171375.65565550583
1688,204348.8494867701
1689,200933.4217594019
1690,190310.53481245157
1691,177817.39681701013
1692,250514.51769657573
1693,171079.83898028242
1694,173291.1853829173
1695,171530.087767035
1696,263259.0887182909
1697,171643.47471654625
1698,320350.29024028056
1699,305125.112941456
1700,241329.38250145386
1701,269696.9377833458
1702,286657.65992298885
1703,269989.5693192072
1704,280579.06786537403
1705,236444.96725575998
1706,370670.6955134976
1707,223960.59740810236
1708,224806.5346541158
1709,287107.71624659374
1710,245577.4647615396
1711,249039.3137980213
1712,279543.0291257249
1713,253244.24274117197
1714,234873.51664154953
1715,211224.57201250712
1716,214264.18419977487
1717,201686.12950552558
1718,162644.1132843534
1719,215363.511210063
1720,259797.94551374204
1721,202330.82009733422
1722,141783.33000690164
1723,157858.70115043176
1724,237499.02162582614
1725,234647.13373079384
1726,187228.67203402775
1727,185479.67625205754
1728,190048.08444957994
1729,155634.287547244
1730,167739.50625795918
1731,118848.48506236798
1732,122275.74572234624
1733,108572.88803655747
1734,109044.34996118676
1735,119519.26121975947
1736,105240.809768382
1737,293932.99599490967
1738,216916.0164518878
1739,316528.8144023423
1740,237121.24616268114
1741,201552.31402694294
1742,173327.30214145966
1743,186528.23441076395
1744,260858.62410796457
1745,246500.56547776493
1746,246108.8050740664
1747,225225.99326653616
1748,240255.86234858073
1749,151367.61430703104
1750,160416.08466816344
1751,248778.92927970435
1752,106644.71775133861
1753,182211.35713762115
1754,223553.8574346439
1755,166063.00212103594
1756,92244.77228863724
1757,101037.89359838073
1758,143601.5176693576
1759,164584.66711621173
1760,172963.71876752703
1761,156648.14751365012
1762,174379.61593752215
1763,180408.7696560407
1764,108825.06345155998
1765,215602.91159184044
1766,176908.4408733144
1767,206782.735869169
1768,126443.72455710545
1769,186990.92121570837
1770,132594.9110527821
1771,132208.74214633415
1772,151435.45873845275
1773,114962.56272755167
1774,197502.16102239513
1775,133300.95016660192
1776,112818.60708272923
1777,83083.44058729289
1778,127916.97331034439
1779,107041.28188723745
1780,181598.1504672647
1781,125231.35165772564
1782,62755.24727461208
1783,140034.41463879053
1784,73722.79997654911
1785,105211.76302361535
1786,171829.7176659496
1787,177968.76162463613
1788,-4507.819635034772
1789,91988.33283240697
1790,43217.17625649064
1791,253972.67415035912
1792,173894.0070585434
1793,148537.79924593656
1794,151049.52543347864
1795,140029.69730622042
1796,116595.15081123286
1797,151426.64943474927
1798,117218.61535605905
1799,80036.08762609283
1800,110728.37883480196
1801,120016.63907502033
1802,177021.1409060855
1803,181646.80428533442
1804,133460.9716206612
1805,136176.48019094183
1806,147365.7948484479
1807,155194.99723790097
1808,113358.36434336589
1809,97238.47291266103
1810,129870.89711934514
1811,85343.67762250523
1812,98227.77285876311
1813,124528.33620015252
1814,67480.41424130579
1815,-2455.983644131571
1816,72788.1873134824
1817,104792.13026253204
1818,156231.93186891335
1819,134333.8325280114
1820,40145.635100314394
1821,137462.79938660678
1822,165532.32667541993
1823,6983.31877666642
1824,141498.5164511928
1825,118891.82597615314
1826,89969.33322289214
1827,114002.35424187756
1828,122754.11703547626
1829,148526.84615398454
1830,161510.59987080144
1831,177035.60027323244
1832,140975.98420716496
1833,152900.9996479312
1834,140839.8848637212
1835,168557.4160975332
1836,167445.81954889046
1837,56873.708615282085
1838,130004.7611991209
1839,70614.66849755822
1840,117777.09123269375
1841,129114.06946196198
1842,78866.89849849744
1843,141910.66327763023
1844,138028.4996307646
1845,137770.90401350823
1846,153459.84826148464
1847,179840.61062333942
1848,-11387.877206583507
1849,97128.74413561425
1850,121114.05778626865
1851,147794.50154681783
1852,117216.92015314288
1853,123617.98746685381
1854,181941.4894428805
1855,167110.95945187425
1856,221660.37073685857
1857,147480.1676279402
1858,176033.18782391725
1859,125683.7140305487
1860,174041.2115959248
1861,124215.8565664473
1862,276520.3582872723
1863,276520.3582872723
1864,276520.3582872723
1865,316815.50820739754
1866,299764.9461782696
1867,260931.03256097808
1868,279331.5598686163
1869,214502.5164348539
1870,235367.70469883783
1871,259461.76599310036
1872,169953.7671690234
1873,227006.084453217
1874,143353.8646700557
1875,219903.13576268987
1876,196558.28699862584
1877,221807.94330554106
1878,228084.76391477603
1879,119788.3793000842
1880,125916.54907257063
1881,268357.6895406004
1882,266117.7825341462
1883,212162.80827436596
1884,226792.1885129381
1885,239977.54888204718
1886,274720.02702248446
1887,213851.30063916603
1888,268360.40827172087
1889,165415.35307697696
1890,124004.04301336431
1891,163095.1315197486
1892,86202.32545959856
1893,130161.72792462981
1894,156519.3555959328
1895,154916.7066304644
1896,109693.33202219428
1897,110151.93901845091
1898,111200.88131596684
1899,147585.22836846858
1900,137686.84094200353
1901,137030.71500034165
1902,142001.567605556
1903,216561.04054048168
1904,126005.0455474609
1905,183744.41645334917
1906,148211.98385675275
1907,210616.97963260394
1908,133693.94810346793
1909,151515.78089931048
1910,147258.1448431213
1911,191878.14154166402
1912,286800.2579851353
1913,167952.82520303107
1914,36383.45594355441
1915,256852.12795606093
1916,-235.41384079051204
1917,261235.43455837737
1918,137174.4795679776
1919,171942.12234094786
1920,200828.84788234346
1921,332807.3686301841
1922,293741.40945008374
1923,215115.23177859932
1924,221976.83869229723
1925,231043.21107030543
1926,327935.4857198412
1927,124952.50433179247
1928,163866.84384346963
1929,104390.86564094899
1930,147218.21365962154
1931,142158.9984418878
1932,143763.52860221802
1933,176000.79011002998
1934,185552.53290467337
1935,163977.56089661596
1936,185968.81141223968
1937,181993.80117755057
1938,170600.29641701863
1939,267005.93389206356
1940,212827.8818611789
1941,187308.816737453
1942,180983.76266405522
1943,214356.50283450517
1944,284386.1640353629
1945,304928.7078870002
1946,186974.90950569464
1947,284420.9911692864
1948,182646.39663696755
1949,234446.17658556695
1950,192544.18597951694
1951,265743.8601979574
1952,239110.32944945595
1953,159975.04028572002
1954,216482.76025757566
1955,135496.0462356466
1956,319526.519852784
1957,183454.90030989004
1958,287509.6610856964
1959,163022.4761661233
1960,97336.39526556572
1961,121746.41765102535
1962,116180.34873864986
1963,119622.97681414429
1964,112414.00263138209
1965,158438.04609523807
1966,160748.31926882942
1967,271601.3690364638
1968,345290.8019740847
1969,315155.03393854806
1970,362628.9455038302
1971,385953.331104852
1972,327201.4840023131
1973,262537.12981193815
1974,287571.51983898925
1975,396897.3790147356
1976,261349.41959207808
1977,317465.08614669344
1978,334977.18848763965
1979,314972.0882713732
1980,212662.2559543606
1981,311801.6995867165
1982,230899.97269408428
1983,230899.97269408428
1984,200832.01097447053
1985,226232.4139746807
1986,235464.0693482
1987,196569.52265755064
1988,175852.07836809917
1989,205268.93299282598
1990,222745.12138693104
1991,213229.27753293398
1992,221390.17545264424
1993,182025.35405152827
1994,245792.54942668602
1995,201327.26604259014
1996,264899.47648773855
1997,304413.2881482437
1998,307978.255750414
1999,242139.15475835814
2000,294655.51059213746
2001,254694.07721007732
2002,241635.31262934604
2003,264294.8541126945
2004,261362.87543931417
2005,239259.07293839543
2006,236027.91525699664
2007,267822.5925658881
2008,198648.46997868456
2009,194083.74180522794
2010,206202.09627297008
2011,165411.7809594164
2012,193754.49235471268
2013,179479.78717312054
2014,185693.19730862393
2015,199754.496278055
2016,195292.9652036468
2017,203982.33917464712
2018,119139.56888538483
2019,123957.44634356187
2020,109698.84442679444
2021,102249.459830601
2022,181293.41516536823
2023,157730.72694277717
2024,246933.45948664402
2025,346061.3754143305
2026,200445.82269157376
2027,154376.27363378345
2028,189901.49509267346
2029,174502.50602370454
2030,268851.4954861095
2031,250923.14234932652
2032,263685.26475981437
2033,260791.55963201332
2034,181140.846753421
2035,215889.03278444894
2036,220592.63653121633
2037,222143.6638075593
2038,321802.5628411351
2039,219746.42347553628
2040,325053.6937967581
2041,235217.76021551853
2042,218050.126507167
2043,179167.5503024594
2044,219861.092318387
2045,216387.65503596258
2046,177963.3278107564
2047,143549.18325327267
2048,137474.71004935517
2049,192545.87077823724
2050,194265.1886314659
2051,79597.52113138186
2052,133773.06123761158
2053,138954.3163178526
2054,52485.97302228841
2055,153766.5060168968
2056,135113.98093237542
2057,114122.08427253622
2058,205779.29167670896
2059,129760.39858698845
2060,163090.99547642982
2061,187239.9229053331
2062,126940.72779437108
2063,89661.49047043547
2064,140821.33843904594
2065,110877.4416313523
2066,182640.44057435985
2067,130203.31556269713
2068,192226.9147385091
2069,54214.07947460306
2070,97869.47391712642
2071,75655.06174853747
2072,178647.87890754524
2073,123703.61982564861
2074,201803.3406368266
2075,155757.96208907384
2076,109380.91297777323
2077,139893.9515757712
2078,118781.891038022
2079,135296.76054231403
2080,123164.31226208154
2081,134272.93201734405
2082,169905.12781406962
2083,150470.0834660628
2084,95712.1487658997
2085,126695.91288187308
2086,147447.14535524533
2087,142494.5118469512
2088,122518.7843151316
2089,70287.07056796039
2090,147919.0131035808
2091,97009.89669107134
2092,128666.98586455756
2093,134567.37692806125
2094,136852.53840322723
2095,155632.5401437499
2096,67099.0312037575
2097,82258.33316057269
2098,157816.7918625914
2099,-1791.439787024865
2100,86370.69566350011
2101,134609.2827347233
2102,147345.34054817888
2103,88295.75103753177
2104,175611.9862161302
2105,114991.67698343378
2106,46631.50285039283
2107,229022.61814992665
2108,112871.55114787258
2109,116248.7593438304
2110,121822.62600928196
2111,166948.96897724387
2112,133964.20034230384
2113,122054.91198064899
2114,121262.76098687178
2115,170229.1665530051
2116,116673.47055583145
2117,165909.68783535482
2118,117613.04017477273
2119,110931.77107345336
2120,111794.32909876527
2121,50279.156707691494
2122,81003.82084933086
2123,71318.95257430337
2124,191304.28750899225
2125,158480.33946508565
2126,175802.41145034134
2127,181845.54944499442
2128,134876.69931886042
2129,101754.75945953839
2130,147275.22791304206
2131,184367.94262826047
2132,113305.87205899274
2133,136306.94706387888
2134,113826.67002525064
2135,89629.18702232861
2136,41913.73151275213
2137,124586.2844984387
2138,127828.04316226626
2139,158892.74180633225
2140,131966.04439397273
2141,137896.1278456857
2142,125347.59317188244
2143,151007.73347314098
2144,121980.02675340953
2145,127091.14827701589
2146,155785.66669874988
2147,167254.76427068235
2148,133754.1322097825
2149,139500.69936676766
2150,210309.16538189375
2151,125155.17410996789
2152,163957.10722110234
2153,163325.92462799954
2154,97366.0419989836
2155,145244.25067325588
2156,268557.06249933806
2157,232385.85840544594
2158,230767.3536311211
2159,221486.7586178917
2160,182610.6433391259
2161,272936.04605038
2162,377878.9104331981
2163,305133.71815763926
2164,248502.26206401992
2165,180022.25355481915
2166,147505.64729029313
2167,216032.43457787065
2168,198233.75930777495
2169,203391.13225674722
2170,223968.61402994697
2171,144924.65660583042
2172,145362.32007410098
2173,162984.76564642508
2174,255065.98065312393
2175,287552.7709976798
2176,279476.4326563757
2177,261499.71445893543
2178,230582.5641200929
2179,151683.25874538207
2180,248709.64042739593
2181,219021.22390424903
2182,248926.04365265463
2183,219005.72335165017
2184,126262.89812329249
2185,120085.11628481676
2186,163214.19266200857
2187,163001.6900904067
2188,167197.21407854604
2189,277750.8308750212
2190,48381.25077048363
2191,48381.25077048363
2192,59347.30469902395
2193,95986.48389665387
2194,83584.10663325503
2195,85264.99702144763
2196,89713.17381129111
2197,113384.55405613803
2198,157390.65098013938
2199,166966.67571734427
2200,123550.59077692498
2201,135225.66806330113
2202,170948.01880537788
2203,155689.54336822615
2204,160592.6731870002
2205,117594.77254177956
2206,136269.92663208325
2207,212963.00129484385
2208,221003.0056801329
2209,198728.9207137006
2210,134162.1380576617
2211,120144.7233183016
2212,132246.78782763542
2213,89795.02776612388
2214,145324.2170834425
2215,99120.21408031089
2216,166193.04776035435
2217,2030.0739831586834
2218,60807.17484737304
2219,70357.39313410711
2220,51483.33502256218
2221,258865.34475909383
2222,238041.80792724201
2223,269971.675409385
2224,229383.53003214346
2225,140935.84826142248
2226,182467.78396251728
2227,207171.9755734976
2228,260816.3034413664
2229,241498.593955294
2230,142109.68306312687
2231,213420.72494834592
2232,195829.26469545416
2233,176664.9195449464
2234,234094.85834752442
2235,220163.52242149203
2236,272917.2724398731
2237,307663.1145904234
2238,219556.48642217158
2239,141941.9733622817
2240,168683.36700840294
2241,146476.89439866738
2242,138266.14649142115
2243,128676.44365002587
2244,98120.29647639487
2245,84311.65777067817
2246,132496.8195790092
2247,112914.75687192171
2248,110444.05296451366
2249,120904.85178417852
2250,127972.84202580294
2251,119839.16624814738
2252,196722.01837004302
2253,149955.9904756823
2254,167870.7194551353
2255,192393.02903695358
2256,186008.06922466424
2257,218175.03820488648
2258,182857.42378693167
2259,180465.81030608015
2260,160732.86953959824
2261,198526.20954231406
2262,224773.27149524097
2263,288289.3113411055
2264,382337.96545759356
2265,184680.86128038587
2266,274032.5749870385
2267,336900.83182043047
2268,331819.44856864284
2269,173423.97138311714
2270,183849.35731242062
2271,230277.23327648267
2272,205682.54650536994
2273,162868.13220408512
2274,180845.58517540805
2275,193005.59451374272
2276,190384.00225352566
2277,192649.99155858718
2278,167458.68399976636
2279,127583.29885451286
2280,88904.60129266325
2281,191618.43218944734
2282,191947.19535619835
2283,123969.78802541271
2284,137328.7805813388
2285,155920.31143570063
2286,120442.69881119975
2287,301912.57988528884
2288,280029.3447903795
2289,325951.3525907614
2290,370488.89305178635
2291,296300.30524492054
2292,346597.0679982377
2293,385160.6286060689
2294,355285.0811122267
2295,388132.57259649294
2296,296106.4433450855
2297,268329.9700441866
2298,306296.9484785518
2299,353869.0240341157
2300,298546.4572738141
2301,250356.28238765383
2302,255912.0522964371
2303,267488.62357294024
2304,272105.07687973394
2305,207482.957026124
2306,207482.957026124
2307,194819.57216565218
2308,255056.36067412887
2309,270278.19997704844
2310,228770.12105697813
2311,214773.77982969675
2312,173381.7214865014
2313,177181.45807694853
2314,185860.65008931071
2315,175850.8366864291
2316,184596.35290232673
2317,187543.7042259276
2318,177565.0719563777
2319,188598.21534460108
2320,201855.50326142367
2321,250870.24540747935
2322,199562.5243327655
2323,176566.29329972155
2324,171138.82530974154
2325,230783.2364005586
2326,171639.2340026528
2327,220521.5387563717
2328,222957.31067565386
2329,190603.73685599072
2330,189537.66836621845
2331,329579.50695730536
2332,358103.82282482553
2333,308233.8961629437
2334,259362.1824383759
2335,259164.69930276065
2336,309724.2313745532
2337,219820.48273929
2338,265116.4234332808
2339,246129.02420947328
2340,351326.76268632826
2341,219073.53914643987
2342,246164.96613060916
2343,235202.62019309588
2344,236356.0336975078
2345,271234.8800834615
2346,233075.46973929205
2347,214799.3890504178
2348,240270.48738507717
2349,159794.55624730978
2350,261349.85079796333
2351,256828.26154317637
2352,269398.8837175318
2353,260372.9053297497
2354,158693.18851239397
2355,179100.5549722507
2356,166519.57664014795
2357,228175.56168895634
2358,195205.29322908074
2359,143827.3687929106
2360,116190.29137113458
2361,142220.20765551366
2362,265485.8087444077
2363,134050.1835132977
2364,168283.1348991592
2365,232272.1899572357
2366,208596.76420977595
2367,247645.03795222356
2368,211313.56703975867
2369,250322.64155118493
2370,171768.27911705198
2371,176928.8993678086
2372,214001.39817633945
2373,257475.39605157916
2374,304249.066613585
2375,244963.14774816437
2376,285386.17526962655
2377,332318.066633082
2378,149480.95987296663
2379,224886.49689537357
2380,150558.12735030754
2381,176609.07684014644
2382,205661.175595138
2383,226356.4412835294
2384,234788.03871740354
2385,142641.0120425981
2386,139067.26966603915
2387,134606.37941296166
2388,84309.3129195976
2389,118184.48925932194
2390,130214.40179411042
2391,134571.71477539674
2392,104861.02748884121
2393,166884.19756820914
2394,134815.24193474278
2395,205796.06222583982
2396,162604.9757313542
2397,214314.58944410481
2398,119155.44283966837
2399,26452.333262632368
2400,14731.479085665895
2401,109739.80275053647
2402,123357.97905231337
2403,188037.72214817698
2404,126534.54515999556
2405,166535.20018738112
2406,138534.43575915787
2407,113264.93842299981
2408,140454.8699183003
2409,130697.12293647323
2410,200107.59796863887
2411,105402.60770448158
2412,152975.6909676902
2413,134351.11352965888
2414,136496.74012789945
2415,166811.32532157796
2416,125967.35962802707
2417,130266.72677944088
2418,119074.88309839857
2419,134546.88034501392
2420,108118.93368660775
2421,139069.12425272097
2422,107515.33153968467
2423,95910.94369037123
2424,182012.90422853432
2425,255710.20954915392
2426,120464.46450716583
2427,113168.36570139299
2428,179675.09765046998
2429,102596.3970734505
2430,131457.28275774163
2431,122247.59590042126
2432,133034.22530722874
2433,131999.83302021516
2434,139799.4486568591
2435,154376.4262763604
2436,78650.6012665024
2437,102414.75822673971
2438,108017.30434979196
2439,116379.51538015669
2440,140760.71024860768
2441,95623.4081160198
2442,103618.19790745992
2443,107162.27248264197
2444,121310.84279512125
2445,65062.410451417556
2446,116118.67570973886
2447,210191.92291740002
2448,147894.62805441418
2449,100811.86550126853
2450,157746.3130395438
2451,130139.74377695494
2452,213953.2140326302
2453,62885.03215415031
2454,96477.13673380413
2455,110772.92346004723
2456,129441.73042063485
2457,111605.79191979393
2458,113815.74533493188
2459,90180.44079141784
2460,148960.76963432343
2461,111215.64575169003
2462,136526.91042387905
2463,111302.07731909165
2464,200966.8715358905
2465,139550.11374299438
2466,122942.9455473118
2467,161884.3282080444
2468,75032.61392312567
2469,99193.55552875879
2470,199427.41116914898
2471,214012.87301848503
2472,206044.04929061024
2473,102821.7091037028
2474,85190.88041632553
2475,231897.1493093134
2476,116254.3214755652
2477,114759.4353440248
2478,179517.21680549672
2479,107960.7154060097
2480,131359.59469706402
2481,121134.97985184588
2482,125751.81441213586
2483,107659.3519178466
2484,124579.8230053375
2485,110900.18056544266
2486,160754.6613127133
2487,198820.43080849526
2488,156470.24996998534
2489,169885.9178020151
2490,144570.8969016953
2491,65280.15368916723
2492,189794.516847627
2493,132061.78477350483
2494,160169.82457074407
2495,91422.6363532485
2496,234974.94874100946
2497,163984.6254850186
2498,104679.96498959232
2499,74267.97062532278
2500,122439.59753397829
2501,140439.13289635372
2502,152503.61035048869
2503,89187.55388026731
2504,198371.2507885124
2505,220069.22923140437
2506,276511.9131350266
2507,325849.2135047193
2508,276511.9131350266
2509,245367.1553940035
2510,251639.87068104092
2511,205324.27892331174
2512,221531.65362527804
2513,218271.4273755357
2514,245209.24545499613
2515,160973.635629792
2516,160721.98369464534
2517,140732.0009265712
2518,146049.2549309302
2519,226984.80113534536
2520,211254.14507234795
2521,208213.8708759274
2522,220574.5290309207
2523,119412.98865290475
2524,120472.65047118487
2525,129089.41396602755
2526,151219.9770642051
2527,116483.58734721714
2528,119089.62026697304
2529,132358.34530354338
2530,110480.06138472981
2531,244144.9319744911
2532,233416.03649546136
2533,212908.1099298345
2534,243244.88760982524
2535,298045.59799063415
2536,232478.32756335032
2537,233449.72796129016
2538,197270.47138302214
2539,198879.85690793907
2540,191264.53677921882
2541,194263.78208142403
2542,160245.89323350228
2543,117056.89362176904
2544,119154.75166042172
2545,128854.15176977054
2546,164092.3256109855
2547,154656.53069633548
2548,169756.87549519492
2549,156060.1894992909
2550,664355.2844965542
2551,162740.3285150663
2552,128925.5521157214
2553,48381.25077048363
2554,101383.3575407085
2555,105783.07778638834
2556,74421.93808963406
2557,92079.24768957077
2558,177982.69255758845
2559,140133.18071744265
2560,124943.56279058289
2561,133119.33691341872
2562,122095.40956384456
2563,141091.3374765392
2564,171360.020026271
2565,96672.73555833101
2566,133022.00383477565
2567,114352.48339939164
2568,199756.7768524678
2569,186191.0332038051
2570,135029.50837735785
2571,194167.38334009028
2572,194682.8505176357
2573,228733.58535819896
2574,282037.0769737805
2575,141671.70795821561
2576,125633.95100361016
2577,134102.8566271728
2578,71435.153370291
2579,8332.397718200926
2580,141037.70838185912
2581,131253.1241887631
2582,112684.15249775606
2583,254515.21367811668
2584,162292.75525355572
2585,189300.16923375428
2586,229594.23220008076
2587,214743.56833365676
2588,150634.32168817194
2589,152301.62689668336
2590,214934.46904152865
2591,212260.53225566982
2592,243119.36780132726
2593,249970.85303690098
2594,189446.7925619739
2595,219006.6648683555
2596,291711.41546585574
2597,206344.85415499192
2598,253538.1736649305
2599,329627.8941278544
2600,148968.8711018369
2601,167292.15237438306
2602,90431.49134690338
2603,84714.9356798348
2604,77199.68743964983
2605,94745.27861084184
2606,142017.11241957243
2607,174516.3412344905
2608,200013.9579834442
2609,149953.91736160242
2610,88009.51496475725
2611,158845.74526877538
2612,159465.84862754215
2613,110444.05296451366
2614,118572.17998316884
2615,149009.56098997593
2616,131088.341610566
2617,216796.78727199486
2618,189483.8565848621
2619,237151.36519135977
2620,173009.60009563272
2621,179419.51603787392
2622,188680.49092026078
2623,258814.80369198555
2624,288759.9053510865
2625,332546.2377189151
2626,164655.24511050177
2627,199424.55043074675
2628,327541.84341717325
2629,387486.9369629782
2630,307478.8453957825
2631,371142.161495941
2632,326354.4482007171
2633,281646.7858908004
2634,316668.55607945076
2635,164539.36845193524
2636,204730.89772172342
2637,179679.81518458598
2638,253023.7287355545
2639,178509.67386574857
2640,148016.68044377677
2641,105832.86375048943
2642,203990.15519173304
2643,132241.64224255458
2644,141266.96283055726
2645,118469.46142650396
2646,113281.34585558437
2647,123292.34450400271
2648,144193.2637680194
2649,146394.82385062496
2650,154374.06627834262
2651,159056.50328718894
2652,348135.3463574904
2653,271889.67452213774
2654,267925.7762252097
2655,323458.21350084944
2656,291672.7803268975
2657,299410.040713463
2658,277864.77481941925
2659,284169.6511942323
2660,307095.89156048
2661,308768.3411276289
2662,301863.2476800175
2663,274465.65148156416
2664,268560.81716329604
2665,297420.6235947353
2666,280247.281797278
2667,170608.165842965
2668,192319.6956729861
2669,190047.08856869303
2670,280243.11053626216
2671,192319.6956729861
2672,206250.77050341433
2673,216184.19278417667
2674,219561.85284589557
2675,188768.91525529348
2676,201552.55951560033
2677,204342.7077569915
2678,250113.44431210472
2679,264944.8591903674
2680,280447.457998486
2681,348189.35497218906
2682,310488.28470475785
2683,388679.7043071217
2684,298426.49892607937
2685,312483.3575665634
2686,265680.1561968804
2687,280619.7916165341
2688,244706.83389390027
2689,225766.74517780566
2690,350993.2940789247
2691,200953.64402898215
2692,161743.7357991645
2693,222264.14619883243
2694,161072.77319126925
2695,210095.6689091702
2696,199676.74948453438
2697,209656.22830083012
2698,185354.5661787819
2699,191988.18790427805
2700,171746.22654953203
2701,154943.8236158667
2702,130183.83686906518
2703,151369.32152155298
2704,153052.64793159883
2705,117029.85026717163
2706,110055.92942083906
2707,118034.9644888211
2708,120880.76479283022
2709,94765.59894218808
2710,112248.41423139046
2711,287585.5770817811
2712,323464.16809071554
2713,205338.65928268572
2714,171427.58087445702
2715,174127.95166733302
2716,160541.14609534433
2717,193395.42439525737
2718,250454.94274111488
2719,139506.49478208134
2720,183396.39967619162
2721,134842.88876068452
2722,170630.2221720696
2723,156682.5501406649
2724,109316.43693627487
2725,122219.73179388279
2726,146005.39308489976
2727,180237.5933173988
2728,173093.84426193777
2729,139440.6766402137
2730,138612.00970839756
2731,98383.27443903871
2732,106637.42102274206
2733,169365.40792287723
2734,162376.8379667648
2735,124034.56530510914
